language,id,name,region,country,gender,url
thai,2545,thai19,"mae suai, chiang rai",thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2545
thai,2548,thai20,chiang mai,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2548
thai,2683,thai21,bangkok,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2683
thai,2948,thai22,surin,thailand,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2948
tibetan,374,tibetan1,lhasa,tibet,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=374
tibetan,375,tibetan2,khamba,tibet,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=375
tibetan,376,tibetan3,mysore,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=376
tibetan,2227,tibetan4,lhasa,tibet,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2227
tibetan,2680,tibetan5,"hezuo, gansu",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2680
tigre,2246,tigre1,"bati, amhara",ethiopia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2246
tigrigna,377,tigrigna1,adigrat,ethiopia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=377
tigrigna,378,tigrigna2,asmara,eritrea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=378
tigrigna,379,tigrigna3,asmara,eritrea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=379
tigrigna,588,tigrigna4,asmara,eritrea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=588
tigrigna,1107,tigrigna5,asmara,eritrea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1107
tigrigna,1151,tigrigna6,adigrat,ethiopia,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1151
tigrigna,1855,tigrigna7,asmara,eritrea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1855
tigrigna,2054,tigrigna8,asmara,eritrea,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2054
tigrigna,2406,tigrigna9,asmara,eritrea,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2406
tumbuka,2738,tumbuka1,mzimba,malawi,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2738
turkish,381,turkish1,bingol,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=381
turkish,382,turkish2,ankara,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=382
turkish,383,turkish3,adana,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=383
turkish,384,turkish4,kayseri,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=384
turkish,385,turkish5,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=385
turkish,386,turkish6,istanbul,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=386
turkish,387,turkish7,izmir,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=387
turkish,478,turkish8,sivas,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=478
turkish,532,turkish9,istanbul,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=532
turkish,578,turkish10,ankara,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=578
turkish,634,turkish11,kocaeli,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=634
turkish,672,turkish12,giresun,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=672
turkish,686,turkish13,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=686
turkish,735,turkish14,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=735
turkish,736,turkish15,ankara,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=736
turkish,745,turkish16,kars,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=745
turkish,763,turkish17,ankara,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=763
turkish,926,turkish18,stuttgart,germany,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=926
turkish,971,turkish19,istanbul,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=971
turkish,1144,turkish20,kocaeli,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1144
turkish,1210,turkish21,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1210
turkish,1282,turkish22,istanbul,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1282
turkish,1291,turkish23,adana,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1291
turkish,1329,turkish24,istanbul,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1329
turkish,1570,turkish25,kars,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1570
turkish,1704,turkish26,sivas,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1704
turkish,1730,turkish27,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1730
turkish,1772,turkish28,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1772
turkish,1808,turkish29,ankara,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1808
turkish,1929,turkish30,izmir,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1929
turkish,2032,turkish31,diyarbakir,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2032
turkish,2033,turkish32,diyarbakir,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2033
turkish,2034,turkish33,diyarbakir,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2034
turkish,2035,turkish34,diyarbakir,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2035
turkish,2048,turkish35,izmir,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2048
turkish,2168,turkish36,istanbul,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2168
turkish,2174,turkish37,panjakent,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2174
turkish,2502,turkish38,balikesir,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2502
turkish,2731,turkish39,ankara,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2731
turkish,2820,turkish40,izmir,turkey,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2820
turkish,2849,turkish41,sanliurfa,turkey,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2849
turkmen,1755,turkmen1,balkanabat,turkmenistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1755
turkmen,2618,turkmen2,turkmenabat,turkmenistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2618
ukrainian,649,ukrainian1,kyiv,ukraine,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=649
ukrainian,844,ukrainian2,akhtyrka,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=844
ukrainian,864,ukrainian3,odessa,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=864
ukrainian,940,ukrainian4,kiev,ukraine,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=940
ukrainian,955,ukrainian5,kiev,ukraine,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=955
ukrainian,1056,ukrainian6,priluki,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1056
ukrainian,1091,ukrainian7,kiev,ukraine,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1091
ukrainian,1379,ukrainian8,luhansk,ukraine,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1379
ukrainian,1520,ukrainian9,zaporizhzhya,ukraine,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1520
ukrainian,1852,ukrainian10,lvivska oblast,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1852
ukrainian,1999,ukrainian11,odessa,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1999
ukrainian,2733,ukrainian12,kiev,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2733
ukrainian,2862,ukrainian13,lviv,ukraine,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2862
urdu,390,urdu1,karachi,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=390
urdu,391,urdu2,sialkot,pakistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=391
urdu,423,urdu3,"karachi, sind",pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=423
urdu,854,urdu4,kuwait city,kuwait,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=854
urdu,953,urdu5,karachi,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=953
urdu,1014,urdu6,bangalore,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1014
urdu,1061,urdu7,islamabad,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1061
urdu,1510,urdu8,abu dhabi,united arab emirates,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1510
urdu,1539,urdu9,"alexandria, virginia",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1539
urdu,1566,urdu10,karachi,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1566
urdu,1576,urdu11,karachi,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1576
urdu,1628,urdu12,islamabad,pakistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1628
urdu,1795,urdu13,lahore,pakistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1795
urdu,2038,urdu14,islamabad,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2038
urdu,2102,urdu15,"mandi bahauddin, punjab",pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2102
urdu,2152,urdu16,karachi,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2152
urdu,2232,urdu17,islamabad,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2232
urdu,2245,urdu18,hyderabad,india,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2245
urdu,2285,urdu19,lahore,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2285
urdu,2334,urdu20,islamabad,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2334
urdu,2368,urdu21,islamabad,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2368
urdu,2384,urdu22,islmamabad,pakistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2384
urdu,2472,urdu23,"gujranwala, punjab",pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2472
urdu,2506,urdu24,islamabad,pakistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2506
urdu,2612,urdu25,hyderabad,india,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2612
urdu,2815,urdu26,lahore,pakistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2815
urdu,2816,urdu27,"new york, new york",usa,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2816
urdu,2969,urdu28,karachi,pakistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2969
uyghur,392,uyghur1,"urumqi, xin jiang",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=392
uyghur,826,uyghur2,kashgar,china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=826
uyghur,1703,uyghur3,"urumqi, xin jiang",china,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1703
uyghur,2226,uyghur4,"urumqi, xinjiang",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2226
uyghur,2543,uyghur5,"turpan, xin jiang",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2543
uyghur,2834,uyghur6,"hotan, xinjiang",china,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2834
uzbek,393,uzbek1,samarkand,uzbekistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=393
uzbek,394,uzbek2,kabul,afghanistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=394
uzbek,646,uzbek3,tashkent,uzbekistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=646
uzbek,2126,uzbek4,tashkent,uzbekistan,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2126
uzbek,2181,uzbek5,panjakent,tajikistan,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2181
vietnamese,395,vietnamese1,can tho,vietnam,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=395
vietnamese,396,vietnamese2,ho chi minh city,vietnam,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=396
vietnamese,397,vietnamese3,vinh long,vietnam,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=397
vietnamese,398,vietnamese4,hanoi,vietnam,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=398
vietnamese,399,vietnamese5,cam ranh,vietnam,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=399
vietnamese,400,vietnamese6,ho chi minh city,vietnam,male,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=400
vietnamese,401,vietnamese7,hue,vietnam,female,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=401
